frequency1,frequency2,frequency3,aux1,aux2,aux3,dual1,dual2,dual3,max_freq,capacity,request1,anomaly
2.021159505,2.722896021,1.55780866,2.021156854,2.722892044,1.557802032,1.702865728,2.554298592,4.25716432,10,20,2,0
2.021159342,2.722894213,1.557808342,2.021157077,2.722890816,1.55780268,1.702867993,2.554301989,4.257169982,10,20,2,0
2.021159203,2.722892668,1.557808071,2.021157268,2.722889766,1.557803233,1.702869928,2.554304892,4.257174819,10,20,2,0
2.021159084,2.722891349,1.557807839,2.021157431,2.722888869,1.557803706,1.702871581,2.554307371,4.257178952,10,20,2,0
2.021158983,2.722890222,1.55780764,2.02115757,2.722888103,1.55780411,1.702872993,2.554309489,4.257182482,10,20,2,0
2.021158896,2.722889258,1.557807471,2.021157689,2.722887449,1.557804455,1.702874199,2.554311299,4.257185499,10,20,2,0
2.021158822,2.722888436,1.557807326,2.021157791,2.72288689,1.55780475,1.70287523,2.554312845,4.257188075,10,20,2,0
2.021158758,2.722887733,1.557807203,2.021157878,2.722886412,1.557805001,1.702876111,2.554314166,4.257190276,10,20,2,0
2.021158704,2.722887133,1.557807097,2.021157952,2.722886004,1.557805216,1.702876863,2.554315294,4.257192157,10,20,2,0
2.021158658,2.72288662,1.557807007,2.021158016,2.722885656,1.5578054,1.702877505,2.554316258,4.257193763,10,20,2,0
2.021158619,2.722886181,1.55780693,2.02115807,2.722885358,1.557805557,1.702878054,2.554317081,4.257195136,10,20,2,0
2.021158585,2.722885807,1.557806864,2.021158116,2.722885104,1.557805692,1.702878523,2.554317785,4.257196308,10,20,2,0
2.021158556,2.722885487,1.557806807,2.021158156,2.722884886,1.557805806,1.702878924,2.554318386,4.25719731,10,20,2,0
2.021158531,2.722885214,1.55780676,2.021158189,2.722884701,1.557805904,1.702879266,2.554318899,4.257198165,10,20,2,0
2.02115851,2.722884981,1.557806719,2.021158218,2.722884542,1.557805988,1.702879558,2.554319338,4.257198896,10,20,2,0
2.021158492,2.722884781,1.557806684,2.021158243,2.722884406,1.557806059,1.702879808,2.554319712,4.257199521,10,20,2,0
2.021158477,2.722884611,1.557806654,2.021158264,2.722884291,1.55780612,1.702880022,2.554320032,4.257200054,10,20,2,0
2.021158464,2.722884465,1.557806628,2.021158282,2.722884192,1.557806172,1.702880204,2.554320306,4.25720051,10,20,2,0
2.021158453,2.722884341,1.557806606,2.021158297,2.722884107,1.557806217,1.70288036,2.55432054,4.257200899,10,20,2,0
2.021158443,2.722884235,1.557806587,2.02115831,2.722884035,1.557806255,1.702880493,2.554320739,4.257201232,10,20,2,0
2.021158435,2.722884144,1.557806571,2.021158321,2.722883974,1.557806287,1.702880606,2.55432091,4.257201516,10,20,2,0
2.021158428,2.722884067,1.557806558,2.021158331,2.722883921,1.557806315,1.702880703,2.554321055,4.257201759,10,20,2,0
2.021158422,2.722884,1.557806546,2.021158339,2.722883876,1.557806339,1.702880786,2.55432118,4.257201966,10,20,2,0
2.021158417,2.722883944,1.557806536,2.021158346,2.722883837,1.557806359,1.702880857,2.554321286,4.257202143,10,20,2,0
2.021158413,2.722883895,1.557806528,2.021158352,2.722883805,1.557806376,1.702880918,2.554321377,4.257202295,10,20,2,0
2.021158409,2.722883854,1.55780652,2.021158357,2.722883777,1.557806391,1.70288097,2.554321454,4.257202424,10,20,2,0
2.021158406,2.722883819,1.557806514,2.021158362,2.722883753,1.557806404,1.702881014,2.554321521,4.257202534,10,20,2,0
2.021158403,2.722883789,1.557806509,2.021158365,2.722883732,1.557806415,1.702881051,2.554321577,4.257202629,10,20,2,0
2.021158401,2.722883763,1.557806504,2.021158368,2.722883715,1.557806424,1.702881084,2.554321626,4.257202709,10,20,2,0
2.021158399,2.722883741,1.5578065,2.021158371,2.7228837,1.557806432,1.702881111,2.554321667,4.257202778,10,20,2,0
2.021158397,2.722883722,1.557806497,2.021158374,2.722883687,1.557806438,1.702881135,2.554321702,4.257202837,10,20,2,0
2.021158396,2.722883706,1.557806494,2.021158376,2.722883676,1.557806444,1.702881155,2.554321732,4.257202887,10,20,2,0
2.021158394,2.722883692,1.557806492,2.021158377,2.722883667,1.557806449,1.702881172,2.554321758,4.25720293,10,20,2,0
2.021158393,2.722883681,1.55780649,2.021158379,2.722883659,1.557806453,1.702881187,2.55432178,4.257202967,10,20,2,0
2.021158392,2.722883671,1.557806488,2.02115838,2.722883652,1.557806457,1.702881199,2.554321799,4.257202998,10,20,2,0
2.021158392,2.722883662,1.557806487,2.021158381,2.722883646,1.55780646,1.70288121,2.554321815,4.257203025,10,20,2,0
2.021158391,2.722883655,1.557806486,2.021158382,2.722883641,1.557806463,1.702881219,2.554321829,4.257203048,10,20,2,0
2.02115839,2.722883649,1.557806484,2.021158383,2.722883637,1.557806465,1.702881227,2.55432184,4.257203067,10,20,2,0
2.02115839,2.722883643,1.557806483,2.021158383,2.722883633,1.557806467,1.702881234,2.55432185,4.257203084,10,20,2,0
2.02115839,2.722883639,1.557806483,2.021158384,2.72288363,1.557806468,1.702881239,2.554321859,4.257203098,10,20,2,0
2.021158389,2.722883635,1.557806482,2.021158384,2.722883628,1.55780647,1.702881244,2.554321866,4.25720311,10,20,2,0
2.021158389,2.722883632,1.557806481,2.021158385,2.722883625,1.557806471,1.702881248,2.554321873,4.257203121,10,20,2,0
2.021158389,2.722883629,1.557806481,2.021158385,2.722883623,1.557806472,1.702881252,2.554321878,4.25720313,10,20,2,0
2.021158389,2.722883626,1.55780648,2.021158385,2.722883622,1.557806473,1.702881255,2.554321882,4.257203137,10,20,2,0
2.021158388,2.722883624,1.55780648,1.896536805,2.535951249,1.246252521,1.827502839,2.741254258,4.568757096,12.4879839,17.63218996,2,0
2.004516283,2.598250851,1.523651458,1.910313522,2.456946711,1.288144557,1.921705599,2.882558398,4.804263997,12.4879839,17.63218996,2,0
1.99919375,2.524806323,1.512960492,1.919961173,2.405957457,1.314879048,2.000938176,3.001407264,5.00234544,12.4879839,17.63218996,2,0
1.994477496,2.468254069,1.503466001,1.92716922,2.367291655,1.335195311,2.068246452,3.102369678,5.170616131,12.4879839,17.63218996,2,0
1.990452945,2.421688155,1.495230689,1.933088006,2.335640747,1.351818342,2.125611391,3.188417087,5.314028478,12.4879839,17.63218996,2,0
1.987008787,2.382311372,1.488162297,1.938083881,2.308924014,1.365850032,2.174536297,3.261804445,5.436340742,12.4879839,17.63218996,2,0
1.984105589,2.348960113,1.48212113,1.942342052,2.286314808,1.377712287,2.216299834,3.324449751,5.540749586,12.4879839,17.63218996,2,0
1.981620947,2.320559411,1.476950122,1.945964064,2.267074087,1.387807914,2.251956717,3.377935076,5.629891793,12.4879839,17.63218996,2,0
1.979488982,2.296344786,1.472525404,1.949044277,2.25067773,1.396413643,2.282401422,3.423602132,5.706003554,12.4879839,17.63218996,2,0
1.977662152,2.275723767,1.468741035,1.951661582,2.236722913,1.403739611,2.308401991,3.462602986,5.771004977,12.4879839,17.63218996,2,0
1.976099013,2.258071722,1.465498086,1.953903557,2.224778538,1.410009446,2.330597447,3.49589617,5.826493617,12.4879839,17.63218996,2,0
1.974755597,2.243083683,1.462719508,1.95579929,2.214649223,1.415328742,2.349553753,3.52433063,5.873884383,12.4879839,17.63218996,2,0
1.973579899,2.230112396,1.460344433,1.957420468,2.205873249,1.419945855,2.365713184,3.548569776,5.914282961,12.4879839,17.63218996,2,0
1.972630559,2.219068026,1.458368194,1.958834969,2.198374641,1.42387922,2.379508774,3.569263161,5.948771935,12.4879839,17.63218996,2,0
1.971699458,2.20967877,1.456639688,1.959939263,2.192038477,1.4272392,2.391268969,3.586903453,5.978172422,12.4879839,17.63218996,2,0
1.971077002,2.201683517,1.455170199,1.961031445,2.186615181,1.430056305,2.401314526,3.601971789,6.003286316,12.4879839,17.63218996,2,0
1.970472777,2.194834954,1.453913373,1.961902918,2.181980165,1.432488726,2.409884385,3.614826578,6.024710963,12.4879839,17.63218996,2,0
1.969924406,2.189127337,1.452833455,1.962597662,2.178137221,1.434516595,2.417211129,3.625816694,6.043027823,12.4879839,17.63218996,2,0
1.969493603,2.184111114,1.451913884,1.963246234,2.174740061,1.436295462,2.423458498,3.635187747,6.058646245,12.4879839,17.63218996,2,0
1.969116721,2.179841585,1.45112874,1.963789777,2.171851169,1.43781138,2.428785442,3.643178163,6.071963605,12.4879839,17.63218996,2,0
1.968795195,2.176214108,1.450460496,1.964250709,2.169397379,1.439099281,2.433329928,3.649994892,6.08332482,12.4879839,17.63218996,2,0
1.968520742,2.173127679,1.449890517,1.964642471,2.167310273,1.44019484,2.437208199,3.655812298,6.093020497,12.4879839,17.63218996,2,0
1.968286433,2.170499087,1.44940406,1.964975882,2.165533261,1.441127683,2.44051875,3.660778125,6.101296874,12.4879839,17.63218996,2,0
1.968086408,2.16825846,1.448988745,1.965259989,2.164018831,1.441922698,2.443345169,3.665017753,6.108362922,12.4879839,17.63218996,2,0
1.967915677,2.166347193,1.448634114,1.965502332,2.162727177,1.442600753,2.445758513,3.66863777,6.114396283,12.4879839,17.63218996,2,0
1.967769967,2.164716064,1.448331283,1.9657092,2.161624912,1.443179365,2.447819281,3.671728921,6.119548202,12.4879839,17.63218996,2,0
1.967645095,2.16332454,1.448072722,1.965885229,2.160684741,1.443673056,2.449579147,3.67436872,6.123947867,12.4879839,17.63218996,2,0
1.967538196,2.162136927,1.447851915,1.966035207,2.159882444,1.444094443,2.451082136,3.676623203,6.127705339,12.4879839,17.63218996,2,0
1.967446835,2.161122837,1.447663335,1.966163209,2.159197398,1.444454269,2.452365762,3.678548643,6.130914404,12.4879839,17.63218996,2,0
1.967368776,2.160256745,1.447502284,1.9662725,2.158612331,1.444761594,2.453462038,3.680193057,6.133655095,12.4879839,17.63218996,2,0
1.967302089,2.159516992,1.44736475,1.966365829,2.158112602,1.4450241,2.454398298,3.681597447,6.135995745,12.4879839,17.63218996,2,0
1.967245122,2.158885137,1.447247301,1.966445533,2.157685753,1.445248327,2.455197887,3.682796831,6.137994718,12.4879839,17.63218996,2,0
1.967196463,2.158345445,1.447147006,1.966513603,2.157321156,1.445439857,2.455880747,3.68382112,6.139701867,12.4879839,17.63218996,2,0
1.967154901,2.157884483,1.44706136,1.966571738,2.157009739,1.445603453,2.456463909,3.684695864,6.141159774,12.4879839,17.63218996,2,0
1.967119403,2.157490774,1.446988225,1.966621387,2.156743751,1.445743187,2.456961925,3.685442887,6.142404812,12.4879839,17.63218996,2,0
1.967089085,2.157154507,1.446925775,1.96666379,2.156516565,1.445862537,2.45738722,3.68608083,6.14346805,12.4879839,17.63218996,2,0
1.967063193,2.156867316,1.446872449,1.966700003,2.15632253,1.445964473,2.45775041,3.686625616,6.144376026,12.4879839,17.63218996,2,0
1.96704108,2.15662204,1.446826912,1.966730928,2.156156812,1.446051533,2.458060562,3.687090843,6.145151405,12.4879839,17.63218996,2,0
1.967022196,2.156412567,1.446788029,1.966757339,2.156015282,1.446125887,2.458325419,3.687488128,6.145813547,12.4879839,17.63218996,2,0
1.967006068,2.156233673,1.446754826,1.966779893,2.15589441,1.446189389,2.458551594,3.687827391,6.146378985,12.4879839,17.63218996,2,0
1.966992296,2.156080896,1.446726475,1.966799154,2.155791183,1.44624362,2.458744736,3.688117104,6.146861839,12.4879839,17.63218996,2,0
1.966980535,2.155950424,1.446702266,1.966815603,2.155703026,1.446289935,2.458909668,3.688364502,6.14727417,12.4879839,17.63218996,2,0
1.966970491,2.155839008,1.446681592,1.966829649,2.155627744,1.446329486,2.45905051,3.688575766,6.147626276,12.4879839,17.63218996,2,0
1.966961914,2.155743858,1.44666394,1.966841644,2.155563452,1.446363263,2.459170781,3.688756172,6.147926953,12.4879839,17.63218996,2,0
1.96695459,2.155662605,1.446648866,1.966851887,2.15550855,1.446392108,2.459273485,3.688910227,6.148183711,12.4879839,17.63218996,2,0
1.966948336,2.155593214,1.446635996,1.966860634,2.155461661,1.446416742,2.459361186,3.689041779,6.148402965,12.4879839,17.63218996,2,0
1.966942995,2.155533962,1.446625004,1.966868104,2.155421625,1.446437776,2.459436077,3.689154116,6.148590194,12.4879839,17.63218996,2,0
1.966938434,2.155483362,1.446615619,1.966874482,2.155387434,1.446455739,2.459500029,3.689250044,6.148750074,12.4879839,17.63218996,2,0
1.966934539,2.155440151,1.446607605,1.966879929,2.155358235,1.446471079,2.45955464,3.68933196,6.148886599,12.4879839,17.63218996,2,0
1.966931214,2.155403251,1.446600762,1.966884581,2.155333301,1.446484179,2.459601273,3.689401909,6.149003182,12.4879839,17.63218996,2,0
1.966928373,2.155371743,1.446594918,1.966888552,2.155312011,1.446495364,2.459641094,3.689461641,6.149102735,12.4879839,17.63218996,2,0
1.966925948,2.155344838,1.446589927,1.966891944,2.155293831,1.446504916,2.459675099,3.689512648,6.149187747,12.4879839,17.63218996,2,0
1.966923877,2.155321863,1.446585666,1.96689484,2.155278307,1.446513072,2.459704136,3.689556204,6.149260341,12.4879839,17.63218996,2,0
1.966922109,2.155302244,1.446582027,1.966897313,2.15526505,1.446520037,2.459728932,3.689593398,6.149322331,12.4879839,17.63218996,2,0
1.966920599,2.155285486,1.446578921,1.966899425,2.155253726,1.446525987,2.459750106,3.689625159,6.149375265,12.4879839,17.63218996,2,0
1.966919309,2.155271179,1.446576268,2.09152281,2.342176429,1.758085019,2.335146606,3.502719908,5.837866514,10,20,2,0
1.983640273,2.279732881,1.481607469,2.077613087,2.420692102,1.716539504,2.241173791,3.361760687,5.602934479,10,20,2,0
1.988927864,2.352872607,1.492386138,2.06795922,2.471419641,1.689964528,2.162142436,3.243213653,5.405356089,10,20,2,0
1.993640203,2.409502424,1.501901248,2.060729997,2.510137115,1.669625732,2.095052642,3.142578963,5.237631604,10,20,2,0
1.997674707,2.455834026,1.510079401,2.054872154,2.541630198,1.65307302,2.037855194,3.056782791,5.094637986,10,20,2,0
2.00108313,2.494960944,1.517081864,2.049901108,2.568187912,1.63912681,1.989037216,2.983555824,4.97259304,10,20,2,0
2.003986762,2.528226525,1.52304742,2.045676751,2.590761509,1.627272394,1.947347227,2.92102084,4.868368067,10,20,2,0
2.006458797,2.556599806,1.528135528,2.042069605,2.610016018,1.617162547,1.911736419,2.867604628,4.779341047,10,20,2,0
2.008567827,2.580826775,1.532475779,2.038989149,2.626458759,1.608529085,1.881315096,2.821972645,4.703287741,10,20,2,0
2.010375247,2.601520922,1.536178789,2.036364342,2.640504564,1.601151525,1.855326002,2.782989003,4.638315005,10,20,2,0
2.012008815,2.619182667,1.539341694,2.034204915,2.652476817,1.594831944,1.833129902,2.749694853,4.582824755,10,20,2,0
2.013344118,2.634271095,1.54203686,2.032308022,2.662716951,1.589446621,1.814165998,2.721248997,4.535414994,10,20,2,0
2.014424311,2.64718295,1.544334596,2.030631129,2.671493178,1.584851642,1.797959179,2.696938769,4.494897948,10,20,2,0
2.01540673,2.658209972,1.546299954,2.029251828,2.678977619,1.580912698,1.784114082,2.676171122,4.460285204,10,20,2,0
2.016362789,2.66760361,1.547968788,2.028184876,2.68533674,1.577524005,1.772291995,2.658437992,4.430729987,10,20,2,0
2.016895824,2.675700583,1.549405091,2.027005358,2.690864884,1.574678926,1.762182461,2.643273691,4.405456151,10,20,2,0
2.017607488,2.682596286,1.550620086,2.02623358,2.695535423,1.572185314,1.753556369,2.630334554,4.383890923,10,20,2,0
2.018053238,2.688444242,1.551664152,2.025434292,2.699515824,1.570116789,1.746175315,2.619262972,4.365438286,10,20,2,0
2.018464861,2.693424745,1.552559539,2.024780563,2.702898298,1.568348796,1.739859612,2.609789418,4.34964903,10,20,2,0
2.018866304,2.697686573,1.553331216,2.024263756,2.705782751,1.566824847,1.73446216,2.60169324,4.3361554,10,20,2,0
2.019204631,2.701351811,1.553987321,2.023815089,2.708267498,1.565513466,1.729851702,2.594777553,4.324629255,10,20,2,0
2.019484658,2.704488515,1.554542808,2.023424189,2.710397813,1.564391637,1.72591217,2.588868256,4.314780426,10,20,2,0
2.019727565,2.707172801,1.555018854,2.023092417,2.712220079,1.563430985,1.722547318,2.583820977,4.306368295,10,20,2,0
2.019936833,2.709466923,1.555425724,2.022810357,2.713777208,1.562609532,1.719673795,2.579510692,4.299184487,10,20,2,0
2.020116634,2.7114267,1.555773498,2.022570273,2.715107159,1.561907595,1.717220155,2.575830233,4.293050389,10,20,2,0
2.020270898,2.713100526,1.556071037,2.022365711,2.716242745,1.561308069,1.715125343,2.572688014,4.287813357,10,20,2,0
2.020402939,2.714529959,1.556326326,2.022190972,2.717212007,1.560796407,1.71333731,2.570005966,4.283343276,10,20,2,0
2.020515634,2.715749942,1.556543669,2.022041979,2.71803946,1.560359532,1.711810965,2.567716448,4.279527413,10,20,2,0
2.020612106,2.716791174,1.556726313,2.021915827,2.718746755,1.559985616,1.710507244,2.565760866,4.27626811,10,20,2,0
2.020692723,2.717681167,1.556883844,2.021805977,2.719351049,1.55966698,1.70939399,2.564090985,4.273484974,10,20,2,0
2.020760868,2.718441206,1.557019119,2.021711344,2.71986692,1.55939531,1.708443513,2.56266527,4.271108783,10,20,2,0
2.020818931,2.719089951,1.557134429,2.021630518,2.72030733,1.559163395,1.707631927,2.561447891,4.269079818,10,20,2,0
2.020868465,2.719643771,1.557232788,2.021561508,2.720683335,1.558965396,1.706938884,2.560408326,4.267347211,10,20,2,0
2.020910733,2.720116601,1.557316725,2.02150258,2.721004373,1.558796344,1.706347037,2.559520555,4.265867592,10,20,2,0
2.02094682,2.720520323,1.557388348,2.021452276,2.721278506,1.558651986,1.705841582,2.558762372,4.264603954,10,20,2,0
2.02097767,2.720865077,1.557449422,2.021409371,2.721512628,1.558528675,1.705409881,2.558114821,4.263524701,10,20,2,0
2.021004011,2.721159499,1.557501572,2.021372728,2.721712574,1.558423364,1.705041164,2.557561745,4.262602909,10,20,2,0
2.021026501,2.721410944,1.557546106,2.02134143,2.721883336,1.558333427,1.704726235,2.557089353,4.261815588,10,20,2,0
2.021045705,2.72162569,1.557584139,2.021314696,2.722029177,1.558256616,1.704457244,2.556685867,4.261143111,10,20,2,0
2.021062103,2.7218091,1.557616621,2.02129186,2.722153736,1.558191014,1.704227487,2.556341231,4.260568718,10,20,2,0
2.021076106,2.72196575,1.557644364,2.021272354,2.722260122,1.558134985,1.704031239,2.556046858,4.260078097,10,20,2,0
2.021088064,2.722099546,1.55766806,2.021255692,2.722350988,1.55808713,1.703863611,2.555795416,4.259659026,10,20,2,0
2.021098277,2.722213825,1.557688298,2.02124146,2.7224286,1.558046256,1.703720427,2.555580641,4.259301068,10,20,2,0
2.021106999,2.722311435,1.557705585,2.021229303,2.722494891,1.558011344,1.703598124,2.555397186,4.258995309,10,20,2,0
2.021114448,2.722394809,1.557720351,2.021218918,2.722551513,1.557981525,1.703493654,2.555240481,4.258734135,10,20,2,0
2.021120811,2.722466024,1.557732963,2.021210047,2.722599878,1.557956054,1.703404418,2.555106627,4.258511044,10,20,2,0
2.021126245,2.722526853,1.557743736,2.02120247,2.72264119,1.557934298,1.703328193,2.554992289,4.258320482,10,20,2,0
2.021130917,2.722578823,1.557752892,2.021196035,2.722676499,1.557915686,1.703263075,2.554894613,4.258157688,10,20,2,0
2.021134921,2.722623229,1.557760698,2.021190551,2.722706675,1.557899775,1.703207444,2.554811167,4.258018611,10,20,2,0
2.021138341,2.722661168,1.557767367,2.021185866,2.722732456,1.55788618,1.703159919,2.554739879,4.257899798,10,20,2,0
2.021141263,2.72269358,1.557773065,2.021181863,2.722754481,1.557874566,1.703119319,2.554678978,4.257798297,10,20,2,0
